Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),
0836+710,53416,57337.23675,5075,62.7207,3.2362,0.0335,
0954+658,54232,57337.24243,5075,69.003,1.1165,0.0774,
1354+195,91935,57337.39295,5075,64.1211,2.1488,0.0478,
3C273,92751,57337.39864,5075,44.7534,28.76,0.0646,
3C279,93535,57337.40402,5075,38.3554,19.7971,0.0742,
1510-089,94701,57337.40965,5075,33.4819,2.354,0.0805,
1606+105,95723,57337.41915,5075,47.2004,0.8508,0.0523,
1611+343,100455,57337.42153,5075,65.1081,4.0628,0.0548,
1611+343,100826,57337.42687,5075,65.7511,4.1296,0.0291,
1633+382,101602,57337.43215,5075,65.2209,2.3847,0.0437,
3C345,102340,57337.43514,5075,65.2769,5.7104,0.1046,
0235+164,234716,57370.99551,5075,37.792,2.061,0.0522,
NRAO150,1734,57371.01663,5075,62.6953,7.5161,0.0384,
0528+134,4129,57371.03316,5075,53.1278,1.3814,0.0588,
0735+178,10558,57371.05017,5075,63.0802,0.9545,0.0314,
0736+017,11410,57371.0558,5075,47.0548,0.9192,0.0534,
0827+243,12153,57371.06119,5075,67.5774,0.611,0.0482,
OJ287,13734,57371.07205,5075,63.0852,2.7469,0.0312,
MRK421,15053,57371.08136,5075,57.7382,0.6638,0.0332,
1156+295,15848,57371.08679,5075,44.7937,1.4224,0.035,
1219+285,20617,57371.09201,5075,41.6321,0.7148,0.0527,
0716+714,21556,57371.09902,5075,61.7907,1.1585,0.0375,
0836+710,22403,57371.10473,5075,63.6907,3.1148,0.0298,
0954+658,23252,57371.11079,5075,67.2264,0.9998,0.0342,
1354+195,54059,57371.24109,5075,55.6518,2.1266,0.0278,
3C273,54907,57371.24674,5075,47.3027,28.2033,0.0667,
3C279,55658,57371.25218,5075,38.9967,18.3225,0.0657,
1334-127,60448,57371.25762,5075,30.3686,5.0012,0.0542,
1510-089,61227,57371.26295,5075,25.8042,2.5573,0.0652,
1611+343,63812,57371.28088,5075,52.202,3.9055,0.0304,
1633+382,64543,57371.28609,5075,51.5653,2.4221,0.0357,
3C345,65310,57371.29127,5075,52.239,5.4686,0.0687,
MRK501,70041,57371.29649,5075,51.6339,1.507,0.0554,
1807+698,141640,57371.59949,5075,58.3273,1.7037,0.046,
BLLAC,142859,57371.60789,5075,77.4238,3.0454,0.0595,
3C454.3,143658,57371.61331,5075,53.2674,16.9664,0.0443,
2223-052,144428,57371.61851,5075,37.7807,4.0393,0.059,
2230+114,145151,57371.62363,5075,53.554,4.2156,0.0684,
1807+698,152700,57371.64833,5075,52.7408,1.7228,0.0738,
3C454.3,154137,57371.65648,5075,60.5115,16.7386,0.063,
0235+164,133518,57161.5717,24600,36.8257,2.3952,0.3208,
0336-019,134436,57161.57813,24600,30.851,3.2017,0.3819,
0420-014,135330,57161.58433,24600,35.6828,2.064,0.2756,
0528+134,140249,57161.59079,24600,55.3658,0.8687,0.1439,
NRAO150,141314,57161.59815,24600,60.4884,7.9214,0.9306,
0736+017,142923,57161.60924,24600,46.581,1.4878,0.3645,
OJ287,150618,57161.63501,24600,61.8089,3.9831,0.4746,
0716+714,163931,57161.69977,24600,59.715,2.2333,0.3247,
0836+710,164839,57161.70613,24600,63.0555,2.657,0.3346,
1354+195,171245,57161.72266,24600,34.0585,1.978,0.2822,
3C273,172207,57161.72915,24600,36.6881,17.3088,1.9868,
3C279,173107,57161.7354,24600,27.6492,18.7533,2.1616,
1334-127,174009,57161.74168,24600,17.2838,5.8617,0.7086,
3C207,180119,57161.75323,24600,49.676,0.9196,0.1771,
1510-089,210850,57161.88661,24600,33.2052,2.5794,0.1648,
1606+105,213629,57161.90579,24600,48.4823,0.8567,0.4037,
1633+382,222549,57161.94026,24600,72.5286,2.7252,0.2185,
3C345,223452,57161.94654,24600,73.5016,4.3101,0.3168,
3C273,163124,57238.69629,24000,40.9336,16.1481,0.7397,
3C279,164336,57238.70475,24000,35.2023,15.4436,0.7144,
1354+195,165627,57238.71395,24000,62.8017,1.9885,0.1058,
1334-127,170954,57238.72302,24000,29.5979,4.8451,0.2577,
1510-089,172226,57238.73173,24000,36.3222,3.0253,0.1723,
1606+105,181356,57238.76757,24000,55.9043,0.4652,0.0671,
1611+343,182647,57238.77686,24000,79.6489,4.3597,0.2032,
1633+382,193352,57238.82407,24000,78.7839,2.9281,0.1229,
3C345,194851,57238.83405,24000,78.6407,4.6573,0.1761,
MRK501,200200,57238.84308,24000,78.2542,1.1171,0.0737,
SgrA,203128,57238.863,24000,16.0468,13.0236,0.6153,
1730-130,204353,57238.87162,24000,30.8116,2.6383,0.1418,
1741-038,205607,57238.88012,24000,39.7393,2.5748,0.1183,
1807+698,211139,57238.8912,24000,63.7748,1.538,0.0748,
BLLAC,214009,57238.91096,24000,62.3957,3.5803,0.1357,
3C454.3,215926,57238.92409,24000,41.9747,21.7598,0.772,
2230+114,221137,57238.93253,24000,43.9484,2.6343,0.1242,
2223-052,222402,57238.94116,24000,32.3794,1.9309,0.1214,
2344+092,223635,57238.94988,24000,34.5528,0.8144,0.0936,
0528+134,84922,57239.37551,24000,55.6626,0.8263,0.0702,
0735+178,90239,57239.38474,24000,61.5787,0.8446,0.0698,
0736+017,91518,57239.39342,24000,46.4463,1.2688,0.0935,
0829+046,92738,57239.40201,24000,46.832,0.9554,0.0798,
MRK421,94818,57239.41646,24000,51.6334,0.4688,0.0902,
1156+295,100055,57239.42511,24000,39.4472,1.4756,0.2076,
1219+285,101303,57239.43354,24000,37.1085,0.4958,0.1071,
0716+714,102656,57239.44347,24000,62.3905,2.6583,0.3254,
0836+710,103936,57239.45236,24000,63.6463,2.5899,0.3178,
0954+658,105236,57239.46139,24000,66.6375,1.0503,0.1446,
3C66A,54046,57240.24494,24000,76.797,0.6484,0.0894,
0235+164,55443,57240.25423,24000,58.4417,4.3234,0.4628,
0336-019,60726,57240.263,24000,43.4807,3.4236,0.3816,
0323+342,62032,57240.28087,24000,74.13,0.3271,0.0467,
NRAO150,64637,57240.29091,24000,80.4081,8.6588,0.4082,
0420-014,70220,57240.3011,24000,43.5576,2.1187,0.1624,
0440-003,71425,57240.3095,24000,44.8252,1.0898,0.1088,
0836+710,74352,57240.33013,24000,55.5802,2.9118,0.1514,
3C66A,31758,57276.14581,24100,77.0166,0.7022,0.0382,
0235+164,33159,57276.15511,24100,58.562,4.4115,0.1129,
0336-019,34443,57276.16387,24100,43.5099,3.5409,0.0989,
0323+342,35747,57276.18172,24100,74.3139,0.4082,0.0284,
NRAO150,42354,57276.19181,24100,80.5544,7.6922,0.1832,
0420-014,43938,57276.20201,24100,43.5998,2.2466,0.0656,
0440-003,45144,57276.21041,24100,44.8595,1.1633,0.0513,
0528+134,51831,57276.22908,24100,59.0099,0.9192,0.0406,
0735+178,53144,57276.23819,24100,54.6097,0.8795,0.0471,
0736+017,54412,57276.24685,24100,41.8358,1.2852,0.058,
0829+046,55630,57276.2554,24100,39.6873,0.962,0.0565,
MRK421,61710,57276.26972,24100,40.1914,0.538,0.0683,
1156+295,62937,57276.27839,24100,27.8645,1.9247,0.1561,
0716+714,65511,57276.29651,24100,63.1789,2.0487,0.1455,
0836+710,70800,57276.30542,24100,62.0116,2.7436,0.19,
0954+658,72059,57276.31433,24100,61.5295,1.2804,0.0962,
0827+243,75127,57276.33549,24100,69.1022,0.5721,0.0562,
OJ287,80401,57276.3442,24100,64.5434,3.8051,0.259,
3C273,145331,57276.62832,24100,34.4197,15.2802,0.5011,
3C279,150544,57276.63679,24100,29.7144,15.9505,0.5337,
1354+195,151837,57276.64582,24100,57.3102,2.0874,0.0769,
1334-127,153144,57276.65484,24100,25.1114,5.5487,0.2095,
1510-089,154411,57276.66349,24100,35.1772,4.4731,0.1523,
PG1553+113,161140,57276.69083,24100,55.1921,0.225,0.0483,
1606+105,163536,57276.69929,24100,54.5636,0.6536,0.0531,
1611+343,164824,57276.70846,24100,75.3981,4.4565,0.0935,
1633+382,171057,57276.72424,24100,77.8971,3.2152,0.0824,
3C345,172447,57276.73388,24100,77.7634,5.1096,0.1049,
MRK501,173744,57276.74285,24100,77.3898,1.0732,0.0585,
SgrA,180710,57276.76281,24100,15.9119,18.6193,0.5732,
1730-130,181936,57276.77143,24100,30.5329,3.3017,0.1008,
1741-038,183150,57276.77993,24100,39.4126,3.2143,0.0892,
1807+698,184718,57276.79093,24100,63.6001,1.5367,0.0575,
BLLAC,191547,57276.81072,24100,63.2886,3.4055,0.0769,
3C454.3,193505,57276.82385,24100,42.8165,23.2457,0.4606,
2230+114,194716,57276.83232,24100,44.7044,2.9976,0.0732,
2223-052,195943,57276.84096,24100,32.9604,2.3997,0.0745,
2344+092,201218,57276.84971,24100,35.3977,0.9827,0.0633,
1611+343,212607,57276.90094,24100,27.8399,3.9912,0.1067,
1633+382,213814,57276.90936,24100,31.6682,2.8786,0.0839,
3C345,215015,57276.91773,24100,31.9043,4.716,0.1155,
MRK501,220218,57276.92609,24100,31.6902,1.0275,0.0646,
3C380,222506,57276.94201,24100,47.3151,2.7171,0.0716,
1807+698,223750,57276.95102,24100,46.9992,1.4645,0.054,
BLLAC,230601,57276.97077,24100,74.7898,3.3327,0.0767,
3C273,121355,57300.51445,24100,42.793,17.1947,0.3691,
3C279,122150,57300.51692,24100,37.2727,18.4351,0.4014,
1354+195,122602,57300.52617,24100,64.3296,2.0962,0.0623,
1334-127,123930,57300.53525,24100,31.1536,6.2366,0.1572,
1510-089,125202,57300.54394,24100,35.9349,5.5987,0.1255,
PG1553+113,131924,57300.57119,24100,55.9227,0.3115,0.0305,
1606+105,134319,57300.57965,24100,55.1973,0.6455,0.0478,
1611+343,135611,57300.58891,24100,78.6436,4.0833,0.1085,
1633+382,140922,57300.59834,24100,81.1796,3.1568,0.2012,
SgrA,144739,57300.62424,24100,14.9518,16.678,0.54,
1730-130,150101,57300.63353,24100,31.695,3.2964,0.1091,
1741-038,151315,57300.64201,24100,40.8925,3.3581,0.0897,
3C380,152717,57300.65221,24100,77.4864,2.5826,0.0719,
1807+698,154102,57300.66169,24100,64.3586,1.4163,0.0581,
BLLAC,160854,57300.68069,24100,47.2019,3.3111,0.0979,
3C454.3,162143,57300.68958,24100,25.5732,18.3409,0.4775,
2230+114,163353,57300.69803,24100,28.4801,2.5867,0.0926,
2223-052,164617,57300.70664,24100,19.3215,1.9111,0.1332,
2344+092,165847,57300.71531,24100,18.2864,0.847,0.1301,
3C345,172955,57300.73094,24100,61.7988,5.4055,0.1483,
MRK501,173325,57300.73337,24100,63.0952,1.1283,0.1007,
FLAGGED,0836+710,43333,57301.19798,24100,59.0169,0.8263,
0235+164,54219,57301.24354,24100,22.9902,0.9993,0.0905,0.1223
0836+710,151634,57326.64075,24500,27.2426,2.4785,0.0865,
0836+710,164622,57326.70065,24500,25.3678,2.6502,0.2842,
0836+710,204555,57326.86946,24500,31.5229,2.537,0.0757,
0836+710,221132,57326.92893,24500,36.9671,2.7795,0.0828,
3C66A,231509,57336.97722,24100,77.5429,0.6952,0.0684,
0235+164,232914,57336.98655,24100,58.8427,2.3692,0.071,
0336-019,234158,57336.99528,24100,43.5725,3.178,0.0905,
0323+342,235502,57337.01314,24100,74.7378,0.3513,0.0319,
0420-014,2104,57337.02243,24100,44.0695,2.0331,0.0703,
0440-003,3308,57337.03082,24100,45.1889,1.1612,0.0832,
0528+134,5952,57337.04947,24100,58.8566,0.8496,0.0829,
0735+178,11302,57337.05853,24100,51.9279,0.7848,0.0728,
0736+017,12529,57337.06717,24100,39.8036,1.0328,0.0666,
MRK421,15824,57337.09004,24100,36.9898,0.5498,0.1581,
1156+295,21053,57337.09871,24100,24.6134,1.8695,0.1024,
1219+285,22301,57337.10716,24100,22.3141,0.5857,0.1143,
0716+714,23624,57337.1168,24100,62.9607,2.1179,0.0681,
0836+710,24913,57337.12571,24100,61.1429,3.0239,0.0829,
0954+658,30209,57337.13452,24100,59.7592,1.7294,0.0659,
3C66A,33907,57337.15999,24100,32.7602,0.6057,0.0626,
0235+164,35139,57337.16869,24100,16.9773,2.1415,0.1531,
0827+243,60009,57337.25813,24100,60.2841,0.7697,0.0731,
OJ287,61242,57337.26672,24100,58.6037,3.5449,0.092,
0827+243,62502,57337.26789,24100,58.0213,0.7536,0.1348,
3C273,104834,57337.45696,24100,35.2718,15.9644,0.6322,
3C279,105903,57337.46549,24100,30.5407,19.2161,0.7921,
1354+195,111148,57337.46815,24100,59.2264,1.9363,0.1301,
1510-089,133340,57337.57284,24100,25.4518,5.2475,0.2375,
1611+343,142814,57337.61096,24100,58.9356,4.2179,0.1639,
1633+382,144033,57337.61958,24100,62.4085,3.1917,0.1249,
3C345,145250,57337.62812,24100,62.2591,5.8017,0.2175,
MRK501,150509,57337.63666,24100,61.9827,1.0405,0.0574,
1730-130,154148,57337.66186,24100,23.407,3.2334,0.1505,
1741-038,155355,57337.67027,24100,31.3524,3.4235,0.1363,
3C380,160708,57337.67876,24100,69.8678,2.5569,0.0801,
1807+698,161900,57337.68799,24100,58.4526,1.3948,0.0569,
BLLAC,164336,57337.70523,24100,78.9594,3.78,0.1105,
3C454.3,165700,57337.71407,24100,54.9539,20.9556,0.5771,
2230+114,170904,57337.71843,24100,53.965,3.2183,0.1014,
2223-052,171545,57337.72709,24100,39.2893,2.2989,0.0865,
2344+092,172815,57337.73475,24100,46.4027,0.9769,0.0521,
0235+164,192620,57370.81785,24100,60.7227,2.5783,0.0434,
0336-019,193912,57370.8267,24100,39.4965,3.1139,0.058,
0323+342,195217,57370.84459,24100,75.8286,0.3014,0.0218,
NRAO150,201828,57370.85435,24100,76.3576,8.8661,0.1122,
0420-014,203256,57370.86403,24100,40.7557,1.9773,0.0627,
0440-003,204501,57370.87241,24100,41.1146,1.0643,0.0502,
0528+134,211133,57370.89083,24100,51.1727,0.8573,0.051,
0735+178,212414,57370.89964,24100,36.2646,0.7496,0.0522,
0736+017,213637,57370.90648,24100,26.0333,1.1283,0.0675,
0827+243,214646,57370.91329,24100,34.6031,0.6316,0.0497,
OJ287,215613,57370.91985,24100,29.4268,3.8698,0.0831,
0829+046,220627,57370.92897,24100,24.9054,0.5538,0.0595,
1156+295,223933,57370.94564,24100,10.6326,1.0752,0.2668,
0716+714,224408,57370.95541,24100,59.0033,2.0254,0.072,
0836+710,225641,57370.96351,24100,54.6543,2.9054,0.0535,
0954+658,230830,57370.96811,24100,48.9939,2.2164,0.0631,
3C273,72316,57371.31565,24100,43.4513,17.7245,0.2242,
3C279,73528,57371.32412,24100,37.1708,20.2904,0.2585,
1354+195,74819,57371.33329,24100,64.2728,1.9851,0.0698,
1334-127,80145,57371.34236,24100,31.0854,5.4353,0.0835,
1510-089,81416,57371.35106,24100,35.9706,5.5016,0.0842,
1606+105,90537,57371.38679,24100,55.2564,0.6389,0.0896,
1633+382,93140,57371.40552,24100,81.3663,3.5449,0.0743,
1730-130,105525,57371.46295,24100,32.3761,4.5684,0.1235,
1741-038,110737,57371.47142,24100,41.6307,4.4103,0.1061,
1807+698,114529,57371.49811,24100,64.6493,1.6498,0.1022,
3C454.3,122639,57371.52633,24100,33.4022,20.0285,0.289,
2230+114,123849,57371.53477,24100,36.0291,3.2009,0.0905,
2223-052,125113,57371.54337,24100,25.9345,2.0721,0.1968,
0336-019,193601,57056.82056,8520,38.5287,1.8376,0.0244,
0420-014,194215,57056.82488,8520,42.0102,2.3063,0.0367,
0528+134,194844,57056.82938,8520,59.0135,1.2916,0.0197,
NRAO150,195707,57056.83523,8520,71.8661,8.7858,0.026,
0736+017,201000,57056.84416,8520,41.2534,1.4623,0.0254,
0829+046,201618,57056.84849,8520,38.1174,0.678,0.0286,
0735+178,202245,57056.85301,8520,57.1175,1.1474,0.0204,
0827+243,202912,57056.85747,8520,55.5448,0.5813,0.0255,
OJ287,203520,57056.86175,8520,49.761,5.2219,0.0257,
3C207,204130,57056.86599,8520,47.54,1.4416,0.0263,
MRK421,205244,57056.87382,8520,40.8524,0.6535,0.0223,
1156+295,205908,57056.87827,8520,27.4988,1.6496,0.037,
1219+285,210512,57056.88249,8520,24.1458,0.6472,0.0448,
0716+714,211234,57056.88778,8520,63.0016,2.1871,0.0231,
0836+710,211903,57056.89236,8520,60.9729,2.8238,0.0193,
0954+658,212543,57056.8969,8520,58.8988,1.391,0.0336,
1354+195,232401,57056.97889,8520,26.1196,2.1289,0.0341,
3C273,233037,57056.98346,8520,29.9007,20.6012,0.0536,
3C279,233653,57056.98782,8520,20.5246,20.82,0.0574,
0528+134,235353,57056.99937,8520,28.8765,1.3059,0.0476,
1510-089,71254,57057.30458,8520,31.2199,1.6826,0.0723,
1730-130,73033,57057.31683,8520,32.2694,4.0717,0.0646,
1611+343,81034,57057.34477,8520,67.6716,4.3293,0.0258,
1633+382,81701,57057.34934,8520,72.329,2.4412,0.031,
3C345,82328,57057.35383,8520,73.2871,5.294,0.0401,
MRK501,83000,57057.35837,8520,74.0272,1.3375,0.0266,
1807+698,83825,57057.36429,8520,64.6172,1.785,0.0222,
BLLAC,90215,57057.38058,8520,55.1452,3.0701,0.025,
3C454.3,91526,57057.38966,8520,33.9403,15.7129,0.0544,
2223-052,92215,57057.39436,8520,23.8179,3.5096,0.036,
2230+114,92836,57057.3988,8520,36.7082,3.6324,0.0341,
1730-130,101809,57057.43297,8520,22.9534,4.1007,0.0396,
1741-038,102407,57057.43737,8520,31.5736,3.1193,0.034,
1606+105,103050,57057.44204,8520,26.9838,0.6917,0.0393,
1611+343,104757,57057.45184,8520,40.4208,4.3127,0.0344,
0336-019,173533,57101.73689,8520,31.9229,1.6619,0.0286,
0420-014,174143,57101.74118,8520,36.9132,2.2535,0.0255,
0528+134,174818,57101.7458,8520,56.5396,1.4211,0.0242,
NRAO150,175611,57101.75126,8520,63.0678,9.0697,0.0284,
0736+017,181717,57101.76589,8520,46.1558,1.4161,0.0196,
0829+046,182339,57101.77029,8520,45.6818,0.7034,0.0204,
0735+178,183006,57101.77479,8520,62.5937,1.0669,0.0253,
0827+243,183642,57101.77936,8520,64.8514,0.566,0.0192,
OJ287,184251,57101.78363,8520,59.2192,4.8496,0.0249,
3C207,184902,57101.78792,8520,55.2765,1.3591,0.0244,
MRK421,190037,57101.79597,8520,52.1402,0.61,0.026,
1156+295,190702,57101.80041,8520,38.8936,1.79,0.0389,
1219+285,191305,57101.80463,8520,35.4809,0.7078,0.0292,
0716+714,192055,57101.81021,8520,62.8127,1.991,0.019,
0836+710,192722,57101.81474,8520,63.3357,2.8317,0.0391,
0954+658,193402,57101.8193,8520,64.6345,1.4234,0.0302,
1354+195,194442,57101.82659,8520,18.5802,1.9991,0.0328,
3C273,195115,57101.83114,8520,23.0927,20.165,0.0557,
3C279,195732,57101.8355,8520,13.7778,19.0648,0.0611,
0420-014,202303,57101.85321,8520,12.789,2.2001,0.0467,
0528+134,202942,57101.85783,8520,33.9971,1.4448,0.0419,
NRAO150,203642,57101.86274,8520,38.7169,9.3814,0.0663,
0736+017,205319,57101.87424,8520,39.9384,1.4676,0.0296,
0829+046,205935,57101.87859,8520,47.0549,0.7354,0.0331,
0735+178,210605,57101.88311,8520,51.7446,1.1147,0.0197,
0827+243,211226,57101.88758,8520,63.4021,0.5689,0.0194,
OJ287,211848,57101.89197,8520,61.9125,4.9947,0.0232,
3C207,212502,57101.89625,8520,53.5842,1.3957,0.0228,
MRK421,213730,57101.90487,8520,79.4444,0.6124,0.0246,
1156+295,214351,57101.90932,8520,65.9827,1.8016,0.0225,
1219+285,214955,57101.91354,8520,62.8095,0.7003,0.024,
1510-089,44751,57102.20385,8520,27.9392,1.8155,0.0289,
1730-130,50527,57102.21607,8520,32.2847,4.3091,0.0279,
1741-038,51148,57102.22048,8520,41.5786,3.2367,0.0246,
1606+105,51839,57102.22528,8520,48.1257,0.7271,0.0258,
PG1553+113,52451,57102.22958,8520,46.186,0.2278,0.0225,
1611+343,54512,57102.24377,8520,62.2209,4.471,0.0277,
1633+382,55135,57102.24825,8520,66.8048,2.3789,0.0268,
3C345,55754,57102.25267,8520,67.7306,5.244,0.0484,
MRK501,60417,57102.2571,8520,68.5093,1.3745,0.0255,
1807+698,61219,57102.26279,8520,64.031,1.718,0.0243,
BLLAC,63554,57102.27893,8520,60.4825,3.1602,0.0222,
3C454.3,64900,57102.28799,8520,39.2307,17.2433,0.0422,
3C380,65845,57102.29495,8520,76.9187,3.8448,0.0254,
2223-052,70917,57102.30206,8520,29.8852,3.5486,0.0294,
2230+114,71543,57102.30649,8520,43.6856,3.7573,0.0296,
2344+092,72211,57102.31103,8520,31.1845,0.9716,0.0354,
3C66A,72923,57102.31606,8520,27.0701,1.4598,0.0732,
1730-130,75649,57102.33508,8520,18.4523,4.194,0.0342,
1741-038,80309,57102.33948,8520,26.7413,3.1683,0.0272,
1606+105,80950,57102.34413,8520,20.6873,0.7093,0.0265,
PG1553+113,81558,57102.34836,8520,17.7617,0.2207,0.0321,
1611+343,82413,57102.35415,8520,34.1417,4.4698,0.0263,
1633+382,83031,57102.35857,8520,38.8534,2.3816,0.0239,
3C345,83646,57102.36291,8520,39.9472,5.3631,0.0504,
MRK501,84300,57102.36725,8520,40.7005,1.3771,0.0255,
1807+698,85004,57102.37234,8520,54.3339,1.7244,0.0208,
0336-019,133606,57160.57063,8520,32.8884,2.1256,0.0286,
0420-014,134218,57160.57493,8520,37.7256,2.1888,0.0331,
0528+134,134854,57160.57955,8520,57.1048,1.324,0.0247,
NRAO150,135650,57160.58506,8520,64.2261,8.911,0.0242,
0736+017,141758,57160.59969,8520,45.7982,1.0919,0.0209,
0829+046,142418,57160.60407,8520,44.9709,0.7499,0.0221,
0735+178,143045,57160.60856,8520,62.2433,1.0388,0.0241,
0827+243,143720,57160.61312,8520,63.9425,0.5391,0.0318,
OJ287,144327,57160.61734,8520,58.2587,4.6715,0.0329,
3C207,144934,57160.62163,8520,54.5639,1.2342,0.0209,
MRK421,150106,57160.62964,8520,50.8113,0.6251,0.0247,
1156+295,150730,57160.63408,8520,37.5548,1.6941,0.0449,
1219+285,151335,57160.63829,8520,34.1421,0.6685,0.0442,
1227+25,152502,57160.64936,8520,33.6606,0.6965,0.0253,
0716+714,153725,57160.65502,8520,62.6168,1.5727,0.0362,
0836+710,154353,57160.65948,8520,63.4817,2.7662,0.0245,
0954+658,155027,57160.66405,8520,65.2596,1.1439,0.029,
1354+195,160107,57160.67132,8520,20.0649,2.0722,0.0373,
3C273,160741,57160.67586,8520,24.4776,20.741,0.0527,
3C279,161356,57160.68021,8520,15.1484,19.1101,0.0625,
0420-014,163039,57160.69183,8520,12.8581,2.0501,0.0392,
0528+134,163719,57160.69646,8520,34.0609,1.2828,0.0272,
NRAO150,164421,57160.70139,8520,38.7664,8.8189,0.0402,
0736+017,170059,57160.71289,8520,39.9762,1.131,0.0282,
0829+046,170714,57160.71725,8520,47.0811,0.7654,0.03,
0735+178,171346,57160.72179,8520,51.7892,1.0796,0.0316,
0827+243,172008,57160.72627,8520,63.4404,0.5792,0.0926,
OJ287,172630,57160.73066,8520,61.9432,4.7575,0.0399,
3C207,173245,57160.73496,8520,53.6127,1.2774,0.0323,
MRK421,174515,57160.74362,8520,79.4156,0.6365,0.0316,
1156+295,175139,57160.74807,8520,65.9504,1.804,0.032,
1219+285,175743,57160.75228,8520,62.775,0.718,0.0302,
1227+25,180345,57160.75958,8520,60.9397,0.8049,0.0235,
MRK421,10259,57161.04553,8520,20.9474,0.594,0.0505,
1156+295,10615,57161.04782,8520,23.4365,1.7406,0.0687,
1219+285,10918,57161.04994,8520,26.0286,0.6516,0.0559,
0716+714,11339,57161.05514,8520,27.0904,1.5376,0.0339,
0836+710,11954,57161.0595,8520,29.2666,2.8193,0.0419,
0954+658,12616,57161.06391,8520,29.2429,1.1617,0.0362,
1354+195,13949,57161.07319,8520,31.2917,2.1532,0.0364,
1227+25,14942,57161.08005,8520,18.1903,0.7825,0.1134,
NRAO150,20548,57161.09121,8520,11.6946,7.9581,0.0423,
0716+714,24423,57161.11816,8520,25.8376,1.5856,0.0316,
0836+710,25040,57161.12252,8520,26.2088,2.7422,0.0378,
0954+658,25659,57161.12687,8520,23.6749,1.2032,0.0372,
1354+195,31020,57161.13605,8520,15.2126,2.0236,0.0491,
NRAO150,32936,57161.14943,8520,19.2392,8.6104,0.0394,
0716+714,40447,57161.174,8520,26.6266,1.5388,0.0476,
0836+710,41103,57161.17836,8520,25.3618,2.7489,0.0392,
0954+658,41722,57161.1827,8520,20.7831,1.2056,0.0463,
NRAO150,43004,57161.19142,8520,26.099,9.2701,0.0699,
0716+714,44557,57161.2026,8520,27.7094,1.5939,0.0419,
0836+710,45214,57161.20694,8520,25.6371,2.8149,0.0486,
0954+658,45832,57161.21127,8520,20.129,1.1364,0.0373,
NRAO150,51141,57161.22031,8520,31.3733,9.0377,0.0441,
0735+178,131314,57239.5549,8520,40.4185,0.9801,0.0218,
0736+017,132021,57239.55984,8520,27.4867,0.9188,0.0291,
0829+046,132714,57239.56463,8520,36.6453,0.8136,0.0275,
1156+295,133749,57239.572,8520,73.042,1.5129,0.0199,
1219+285,134442,57239.57676,8520,70.6922,0.6864,0.0264,
0716+714,135831,57239.58655,8520,49.599,1.8905,0.0222,
0836+710,140545,57239.59152,8520,55.3465,2.7137,0.0274,
0954+658,141302,57239.59648,8520,63.5617,0.9549,0.0223,
1354+195,142302,57239.60335,8520,56.1429,2.1702,0.0208,
3C273,143032,57239.60859,8520,47.3529,20.9682,0.0749,
3C279,143736,57239.6135,8520,39.0703,19.2981,0.0755,
1334-127,144441,57239.61841,8520,30.4508,5.7493,0.0342,
1510-089,145149,57239.62333,8520,25.8975,1.7092,0.0214,
PG1553+113,145848,57239.63253,8520,38.2938,0.2216,0.0156,
1606+105,151150,57239.63725,8520,36.7575,0.7339,0.0221,
